date,ticker,event_type,headline,body,severity_true,sentiment,direction_true,original_date,ret_fwd_5d,event_type_coarse,text,event_type_hat,severity_hat,severity_hat_rounded,p_alpha_hat
2023-12-06,PEP,PRODUCT_LIABILITY,PEP reaches settlement in product liability case,Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,1,negative,-1,2023-07-27,0.0268641598265939,PRODUCT_LIABILITY,[UNKNOWN] PEP reaches settlement in product liability case Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,PRODUCT_LIABILITY,1.3312585449288845,1,0.19742132356607295
2023-11-01,MS,SEC_ENFORCEMENT,SEC charges MS with securities law violations,The Securities and Exchange Commission charged the company with violations related to financial disclosures. The company has agreed to pay a civil penalty and enhance its reporting controls.,0,negative,-1,2023-07-28,0.0707540025429847,SEC_ENFORCEMENT,[UNKNOWN] SEC charges MS with securities law violations The Securities and Exchange Commission charged the company with violations related to financial disclosures. The company has agreed to pay a civil penalty and enhance its reporting controls.,SEC_ENFORCEMENT,0.8585832227973823,1,0.12242109917729896
2023-06-13,META,PATENT_IP,META involved in patent infringement lawsuit,"In a ruling that could set a precedent for similar disputes, a federal judge sided with the company on key points but left other claims to be decided at trial. The outcome may influence the competitive landscape in the industry.",1,negative,-1,2023-08-03,0.0380362832557465,PATENT_IP,"[UNKNOWN] META involved in patent infringement lawsuit In a ruling that could set a precedent for similar disputes, a federal judge sided with the company on key points but left other claims to be decided at trial. The outcome may influence the competitive landscape in the industry.",PATENT_IP,1.0998935168953132,1,0.15707854948501318
2023-06-07,MSFT,SEC_ENFORCEMENT,MSFT to restate earnings after SEC investigation,"According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",5,negative,-1,2023-08-14,0.0431688482905276,SEC_ENFORCEMENT,"[UNKNOWN] MSFT to restate earnings after SEC investigation According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",SEC_ENFORCEMENT,1.8673440696956694,2,0.318822778057691
2023-04-21,NFLX,ACCOUNTING_FRAUD,Auditors uncover accounting irregularities at NFLX,"Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",0,negative,-1,2023-08-15,,ACCOUNTING_FRAUD,"[UNKNOWN] Auditors uncover accounting irregularities at NFLX Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",ACCOUNTING_FRAUD,0.9020830589065386,1,0.12814057145380917
2023-12-01,AMZN,LABOR_LAWSUIT,AMZN sued over labor practice allegations,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,4,negative,-1,2023-08-16,,LABOR_LAWSUIT,[UNKNOWN] AMZN sued over labor practice allegations A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.6739580881750005,2,0.2706651918848528
2023-07-03,MCD,LABOR_LAWSUIT,Employees file class-action labor lawsuit against MCD,Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,2,negative,-1,2023-08-16,-0.0003390951884585,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against MCD Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,LABOR_LAWSUIT,0.8612231899461682,1,0.12276185371450647
2023-11-09,CVX,REGULATORY_UPDATE,CVX issues statement on updated compliance rules,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,0,neutral,0,2023-08-18,0.0092721835087541,OTHER_REGULATORY,[UNKNOWN] CVX issues statement on updated compliance rules Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.3032369539546227,1,0.1921475824006342
2023-06-21,HD,SUPPLY_CHAIN,Regulators scrutinize HD's supply chain practices,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,0,neutral,0,2023-08-20,0.0193216421143056,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize HD's supply chain practices The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.0173046715811966,1,0.14439769665435723
2023-09-07,DIS,SUPPLY_CHAIN,DIS resolves supply chain compliance issue,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,1,neutral,0,2023-08-21,0.0485293252620722,OTHER_REGULATORY,[UNKNOWN] DIS resolves supply chain compliance issue The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.1546584633948485,1,0.16597726459955608
2023-03-07,HD,REGULATORY_UPDATE,Regulatory changes affect HD's operations,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,2,negative,-1,2023-08-23,-0.0105333307817089,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect HD's operations Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.0690140070105054,1,0.15223434226082586
2023-10-16,XOM,SEC_ENFORCEMENT,XOM to restate earnings after SEC investigation,The Securities and Exchange Commission charged the company with violations related to financial disclosures. The company has agreed to pay a civil penalty and enhance its reporting controls.,1,negative,-1,2023-08-26,-0.0045476186222197,SEC_ENFORCEMENT,[UNKNOWN] XOM to restate earnings after SEC investigation The Securities and Exchange Commission charged the company with violations related to financial disclosures. The company has agreed to pay a civil penalty and enhance its reporting controls.,SEC_ENFORCEMENT,1.2910783085372048,1,0.18989293113168582
2023-01-10,RTX,ACCOUNTING_FRAUD,Auditors uncover accounting irregularities at RTX,"Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",0,negative,-1,2023-08-26,-0.0418334462352995,ACCOUNTING_FRAUD,"[UNKNOWN] Auditors uncover accounting irregularities at RTX Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",ACCOUNTING_FRAUD,1.1229490409016152,1,0.1607765953728842
2023-02-07,LMT,LABOR_LAWSUIT,Employees file class-action labor lawsuit against LMT,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,0,negative,-1,2023-08-29,0.0282920704675173,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against LMT A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.1544320890096433,1,0.16593966392684328
